age,job,marital,education,default,housing,loan,channel,month,day_of_week,cur_campaign_cnt,prev_campaign_days,prev_campaign_cnt,prev_campaign_outcome,deposit
32,technology,married,undergraduate,no,yes,no,app,aug,thu,2,4.0,1,success,0
37,trade,married,other,no,yes,yes,app,aug,thu,1,,0,nonexistent,0
63,retired,married,other,no,no,no,app,aug,thu,4,,0,nonexistent,0
37,other,married,undergraduate,no,no,no,app,aug,thu,1,,0,nonexistent,0
28,student,single,unknown,no,yes,no,app,aug,thu,1,,1,failure,0
52,retired,divorced,undergraduate,no,no,no,app,aug,thu,1,15.0,1,success,1
45,technology,single,undergraduate,no,no,no,app,aug,thu,1,,0,nonexistent,0
58,retired,married,high school,no,no,no,app,aug,thu,1,,0,nonexistent,0
79,retired,married,unknown,no,no,no,app,aug,thu,2,,0,nonexistent,0
53,technology,married,graduate/professional,no,yes,no,app,aug,thu,1,,0,nonexistent,0
53,technology,married,graduate/professional,no,yes,no,app,aug,thu,1,,1,failure,0
24,student,single,high school,no,no,no,app,aug,thu,1,,0,nonexistent,1
74,retired,married,high school,no,no,no,app,aug,thu,1,,0,nonexistent,0
54,other,divorced,high school,no,yes,no,app,aug,thu,2,4.0,1,success,1
74,retired,married,high school,no,no,no,app,aug,thu,1,,0,nonexistent,0
74,retired,married,high school,no,yes,no,app,aug,thu,1,,1,failure,1
58,unemployed,divorced,graduate/professional,no,no,yes,app,aug,thu,1,,0,nonexistent,0
74,retired,married,high school,no,no,no,app,aug,thu,1,,0,nonexistent,0
42,unemployed,married,unknown,no,yes,yes,app,aug,thu,4,4.0,2,success,1
35,other,single,undergraduate,no,yes,no,app,aug,thu,1,,0,nonexistent,0
31,technology,divorced,graduate/professional,no,yes,no,app,aug,thu,2,,1,failure,1
35,other,single,undergraduate,no,yes,no,push,aug,thu,1,,0,nonexistent,1
35,other,single,undergraduate,no,yes,no,app,aug,thu,1,,0,nonexistent,0
60,business,married,unknown,no,no,no,app,aug,thu,2,,0,nonexistent,0
35,other,single,undergraduate,no,no,no,app,aug,thu,1,,1,failure,0
35,other,single,undergraduate,no,yes,yes,app,aug,thu,1,,0,nonexistent,0
25,technology,single,undergraduate,no,yes,no,push,aug,thu,1,,0,nonexistent,1
44,other,married,undergraduate,no,yes,no,app,aug,thu,2,,0,nonexistent,1
76,retired,married,other,no,yes,no,app,aug,thu,1,,0,nonexistent,1
76,retired,married,other,no,yes,no,app,aug,fri,2,,0,nonexistent,1
32,technology,single,graduate/professional,no,no,no,app,aug,fri,2,,0,nonexistent,0
46,retail,married,high school,no,yes,no,app,aug,fri,1,,0,nonexistent,1
29,other,single,undergraduate,no,yes,no,app,aug,fri,1,,0,nonexistent,0
38,other,single,undergraduate,no,yes,no,app,aug,fri,1,,0,nonexistent,0
51,technology,married,graduate/professional,no,yes,no,push,aug,fri,2,,0,nonexistent,0
82,retired,married,undergraduate,no,no,no,app,aug,fri,2,,2,failure,0
33,trade,married,other,no,no,no,app,aug,fri,1,,1,failure,1
38,other,single,undergraduate,no,yes,no,app,aug,fri,1,,0,nonexistent,0
32,technology,single,graduate/professional,no,yes,no,push,aug,fri,2,,1,failure,0
32,other,married,undergraduate,no,yes,yes,app,aug,fri,1,,0,nonexistent,0
29,other,single,undergraduate,no,no,no,app,aug,fri,2,,0,nonexistent,1
75,retired,married,other,no,no,yes,app,aug,fri,1,,0,nonexistent,1
25,other,single,undergraduate,no,yes,no,app,aug,fri,1,,0,nonexistent,1
34,other,married,undergraduate,no,no,no,app,aug,fri,1,,0,nonexistent,0
34,other,married,undergraduate,no,yes,no,app,aug,fri,1,,0,nonexistent,0
32,technology,single,graduate/professional,no,no,no,app,aug,fri,1,,0,nonexistent,1
46,retail,married,high school,no,yes,no,app,aug,fri,1,,0,nonexistent,0
51,retail,married,unknown,no,no,no,app,aug,fri,1,,1,failure,1
32,unemployed,single,undergraduate,no,yes,no,app,aug,fri,1,,1,failure,0
70,retired,married,other,no,yes,no,app,aug,fri,2,,0,nonexistent,1
24,student,single,high school,no,no,no,app,aug,fri,1,,0,nonexistent,0
24,student,single,high school,no,yes,no,app,aug,fri,1,,0,nonexistent,1
41,services,single,undergraduate,no,yes,no,app,aug,fri,1,4.0,2,success,1
41,services,single,undergraduate,no,yes,no,app,aug,fri,1,,0,nonexistent,1
33,other,single,high school,no,yes,no,app,aug,fri,3,,0,nonexistent,1
48,unemployed,single,other,no,no,no,app,aug,fri,2,,0,nonexistent,0
54,technology,married,undergraduate,no,yes,no,app,aug,fri,1,4.0,1,success,0
73,retired,married,other,no,no,no,app,aug,fri,1,,0,nonexistent,1
48,business,married,undergraduate,no,no,yes,app,aug,fri,2,4.0,2,success,1
73,retired,married,other,no,no,no,app,aug,fri,1,15.0,1,success,0
58,other,married,undergraduate,no,no,no,push,aug,fri,2,,0,nonexistent,0
73,retired,married,other,no,yes,no,app,aug,fri,1,,0,nonexistent,0
23,student,single,high school,no,yes,no,app,aug,fri,1,,3,failure,0
36,education,married,undergraduate,no,yes,no,app,aug,fri,1,,0,nonexistent,0
30,other,single,undergraduate,no,yes,no,app,aug,fri,1,,2,failure,0
28,other,single,undergraduate,no,no,no,app,aug,fri,1,,0,nonexistent,0
33,trade,married,other,no,no,no,app,aug,fri,1,,2,failure,0
28,other,single,undergraduate,no,no,no,app,aug,fri,1,4.0,2,success,1
28,other,single,undergraduate,no,yes,no,app,aug,fri,1,,1,failure,0
51,retail,married,unknown,no,yes,no,app,aug,fri,1,,0,nonexistent,0
28,other,married,undergraduate,no,yes,no,app,aug,fri,1,,1,failure,0
36,services,married,other,no,yes,no,app,aug,fri,1,,1,failure,1
51,retail,married,unknown,no,yes,yes,app,aug,fri,1,,0,nonexistent,1
36,services,married,other,no,yes,no,app,aug,fri,1,4.0,1,success,1
59,unemployed,married,graduate/professional,no,yes,no,app,aug,fri,2,,1,failure,0
29,other,single,high school,no,yes,no,app,aug,fri,1,,0,nonexistent,0
29,other,single,high school,no,no,no,app,aug,fri,1,4.0,3,success,0
30,self-employed,married,undergraduate,no,yes,yes,app,aug,fri,2,,0,nonexistent,0
29,other,single,high school,no,no,no,app,aug,fri,1,,2,failure,0
73,retired,married,other,no,yes,yes,app,aug,fri,1,,0,nonexistent,0
27,trade,unknown,high school,no,no,no,app,aug,fri,1,4.0,1,success,1
29,other,single,high school,no,no,no,app,aug,fri,1,,0,nonexistent,1
76,retired,married,undergraduate,no,no,no,app,aug,fri,2,,0,nonexistent,1
29,other,single,high school,no,yes,no,app,aug,fri,1,,0,nonexistent,0
31,other,married,undergraduate,no,yes,no,app,aug,fri,2,,0,nonexistent,1
33,other,single,high school,no,yes,no,app,aug,fri,2,,1,failure,1
48,other,divorced,undergraduate,no,yes,no,app,aug,fri,1,4.0,1,success,0
43,other,single,high school,no,yes,no,app,aug,fri,3,,0,nonexistent,1
54,unemployed,married,undergraduate,no,no,no,push,aug,mon,3,,0,nonexistent,0
44,business,married,other,no,unknown,unknown,app,aug,mon,2,,0,nonexistent,0
46,trade,married,graduate/professional,no,no,no,push,aug,mon,3,,0,nonexistent,0
35,services,single,undergraduate,no,unknown,unknown,app,aug,mon,2,,0,nonexistent,0
36,education,married,undergraduate,no,no,no,app,aug,mon,2,,0,nonexistent,0
40,trade,divorced,other,no,no,no,app,aug,mon,1,,1,failure,0
36,education,married,undergraduate,no,no,no,push,aug,mon,1,,0,nonexistent,1
52,other,married,undergraduate,no,no,no,app,aug,mon,1,,0,nonexistent,0
38,technology,married,graduate/professional,no,no,no,app,aug,mon,1,,1,failure,1
41,other,married,high school,no,no,no,app,aug,mon,1,,0,nonexistent,0
27,student,single,high school,no,no,no,app,aug,mon,1,3.0,2,success,0
38,other,single,high school,no,yes,yes,app,aug,mon,1,,0,nonexistent,1
64,retired,married,undergraduate,no,no,no,push,aug,mon,1,,0,nonexistent,0
36,other,divorced,undergraduate,no,no,no,app,aug,mon,1,5.0,1,success,1
36,other,divorced,undergraduate,no,yes,no,app,aug,mon,2,,2,failure,1
37,technology,married,undergraduate,no,yes,no,app,aug,mon,1,4.0,1,success,1
65,retired,married,other,no,no,no,app,aug,mon,2,,1,failure,1
66,other,married,undergraduate,no,no,no,app,aug,mon,2,4.0,1,success,0
19,student,single,other,no,no,no,app,aug,mon,1,3.0,1,success,0
40,trade,married,high school,no,yes,no,app,aug,mon,1,4.0,1,success,0
40,other,married,undergraduate,no,no,no,app,aug,mon,1,3.0,1,success,0
33,other,married,high school,no,yes,no,app,aug,mon,1,6.0,1,success,1
43,self-employed,divorced,undergraduate,no,no,no,push,aug,mon,1,,0,nonexistent,0
43,self-employed,divorced,undergraduate,no,no,no,app,aug,mon,1,,1,failure,0
63,retail,married,other,no,yes,no,push,aug,mon,1,6.0,2,failure,1
35,other,married,high school,no,no,no,app,aug,mon,1,4.0,1,success,0
31,other,married,high school,no,no,yes,app,aug,mon,2,4.0,1,success,1
33,technology,single,other,no,yes,yes,app,aug,mon,1,,2,failure,1
36,trade,married,other,no,no,no,app,aug,mon,2,,1,failure,0
32,business,married,unknown,no,no,no,app,aug,mon,2,,2,failure,0
69,retired,married,graduate/professional,no,yes,no,push,aug,mon,1,,0,nonexistent,0
35,other,single,high school,no,yes,yes,app,aug,mon,4,2.0,3,success,0
21,other,single,undergraduate,no,yes,no,app,aug,mon,2,4.0,1,success,0
19,student,single,other,no,yes,no,push,aug,mon,2,,0,nonexistent,0
46,trade,married,graduate/professional,no,no,no,push,aug,mon,3,,1,failure,0
19,student,single,other,no,no,no,app,aug,mon,1,3.0,1,success,0
32,student,married,graduate/professional,no,yes,no,app,aug,mon,2,,0,nonexistent,0
44,unknown,married,undergraduate,no,yes,no,app,aug,mon,2,,0,nonexistent,0
39,technology,married,graduate/professional,no,yes,no,app,aug,mon,1,4.0,1,success,0
40,education,married,undergraduate,no,no,no,app,aug,mon,1,,1,failure,0
40,education,married,undergraduate,no,no,yes,app,aug,mon,1,,1,failure,0
52,other,married,undergraduate,no,yes,no,app,aug,mon,3,4.0,2,success,1
67,retired,married,graduate/professional,no,yes,yes,app,aug,mon,1,,0,nonexistent,0
57,business,married,graduate/professional,no,yes,no,push,aug,mon,1,3.0,1,success,0
37,trade,married,other,no,no,no,app,aug,mon,1,,0,nonexistent,1
37,trade,married,other,no,no,no,app,aug,tue,2,,0,nonexistent,0
34,technology,single,graduate/professional,no,yes,no,app,aug,tue,2,12.0,1,success,1
35,technology,married,undergraduate,no,yes,no,app,aug,tue,2,,1,failure,0
58,technology,married,graduate/professional,no,no,no,app,aug,tue,2,,0,nonexistent,0
43,services,married,high school,no,yes,no,push,aug,tue,1,,0,nonexistent,0
70,retail,divorced,other,no,no,no,push,aug,tue,3,,1,failure,0
34,other,single,undergraduate,no,yes,yes,app,aug,tue,1,,1,failure,0
69,retired,married,high school,no,yes,no,app,aug,tue,1,,0,nonexistent,0
59,technology,single,other,no,no,no,push,aug,tue,1,,0,nonexistent,0
49,education,divorced,undergraduate,no,yes,yes,app,aug,tue,1,,0,nonexistent,0
31,other,single,undergraduate,no,no,no,app,aug,tue,1,4.0,3,success,1
31,other,single,undergraduate,no,no,no,app,aug,tue,1,,0,nonexistent,0
50,education,married,undergraduate,no,no,no,app,aug,tue,3,4.0,1,success,0
31,other,single,undergraduate,no,no,no,push,aug,tue,1,,0,nonexistent,0
45,services,married,high school,no,no,no,app,aug,tue,3,,0,nonexistent,0
60,retired,married,high school,no,no,no,app,aug,tue,1,4.0,1,success,0
30,other,single,undergraduate,no,no,no,app,aug,tue,1,,2,failure,0
30,other,single,undergraduate,no,yes,yes,app,aug,tue,1,4.0,1,success,0
31,other,single,undergraduate,no,yes,yes,push,aug,tue,2,,0,nonexistent,0
58,technology,married,graduate/professional,no,no,no,app,aug,tue,2,,0,nonexistent,1
33,other,single,high school,no,yes,no,app,aug,tue,3,,0,nonexistent,1
26,student,single,graduate/professional,no,yes,no,app,aug,tue,2,,1,failure,1
35,self-employed,married,undergraduate,no,yes,no,push,aug,tue,1,,1,failure,0
59,retired,married,high school,no,yes,no,app,aug,tue,1,,1,failure,0
29,technology,single,graduate/professional,no,yes,yes,app,aug,tue,1,,0,nonexistent,0
50,trade,married,unknown,no,yes,no,app,aug,tue,1,,0,nonexistent,0
61,business,married,undergraduate,unknown,yes,no,app,aug,tue,1,,0,nonexistent,1
52,education,married,high school,no,yes,yes,app,aug,tue,1,10.0,4,failure,1
52,education,married,high school,no,no,no,app,aug,tue,1,,0,nonexistent,1
42,other,single,undergraduate,no,no,no,app,aug,tue,1,,0,nonexistent,0
85,retired,married,graduate/professional,no,no,no,app,aug,tue,1,,0,nonexistent,1
27,other,single,undergraduate,no,yes,no,app,aug,tue,1,,0,nonexistent,0
27,other,single,undergraduate,no,yes,no,app,aug,tue,1,6.0,1,success,0
49,technology,married,graduate/professional,no,yes,no,app,aug,tue,1,,1,failure,0
30,other,married,undergraduate,no,no,no,app,aug,tue,3,6.0,1,success,1
69,business,married,undergraduate,no,yes,no,app,aug,tue,1,,1,failure,0
28,other,single,undergraduate,no,no,no,app,aug,tue,1,,2,failure,0
33,student,single,unknown,no,yes,yes,app,aug,tue,1,,0,nonexistent,0
41,other,single,undergraduate,no,yes,no,app,aug,tue,2,,0,nonexistent,0
54,other,single,undergraduate,unknown,yes,no,app,aug,tue,1,,0,nonexistent,0
60,other,married,graduate/professional,no,no,no,app,aug,tue,1,,0,nonexistent,0
57,other,married,undergraduate,no,yes,no,app,aug,tue,1,,1,failure,1
35,other,married,undergraduate,no,no,yes,app,aug,tue,1,,3,failure,1
35,other,single,undergraduate,no,no,yes,app,aug,tue,1,,0,nonexistent,0
80,retired,married,other,unknown,yes,yes,app,aug,tue,1,6.0,1,success,1
26,other,single,undergraduate,no,no,no,app,aug,tue,1,15.0,1,success,1
67,retired,married,undergraduate,no,no,no,app,aug,tue,1,,1,failure,0
56,retired,married,high school,no,yes,yes,app,aug,tue,1,3.0,2,success,0
59,other,divorced,graduate/professional,no,yes,no,push,aug,tue,1,,1,failure,0
44,education,married,undergraduate,no,no,no,app,aug,tue,2,,2,failure,1
47,other,married,undergraduate,no,yes,no,app,aug,tue,1,,1,failure,0
58,technology,married,graduate/professional,no,yes,no,app,aug,tue,2,,0,nonexistent,1
59,other,divorced,graduate/professional,no,no,no,app,aug,tue,1,,1,failure,1
59,other,divorced,graduate/professional,no,no,no,app,aug,tue,1,,0,nonexistent,0
69,trade,married,unknown,no,yes,no,app,aug,tue,3,,0,nonexistent,0
59,other,divorced,graduate/professional,no,no,no,push,aug,tue,1,,0,nonexistent,0
59,other,divorced,graduate/professional,no,unknown,unknown,app,aug,tue,1,4.0,1,success,1
34,other,divorced,undergraduate,no,no,no,app,aug,tue,2,,0,nonexistent,1
30,other,married,undergraduate,no,yes,no,app,aug,tue,3,,1,failure,0
50,trade,married,unknown,no,yes,yes,app,aug,tue,2,,0,nonexistent,1
70,retired,married,high school,no,yes,no,app,aug,tue,1,,0,nonexistent,0
59,trade,married,other,no,no,no,app,aug,tue,3,,0,nonexistent,0
58,other,married,undergraduate,no,no,no,app,aug,tue,4,,0,nonexistent,0
49,other,married,undergraduate,no,yes,no,app,aug,tue,2,,1,failure,1
35,technology,single,undergraduate,no,yes,no,app,aug,tue,3,,0,nonexistent,0
57,education,married,undergraduate,no,yes,no,app,aug,tue,1,5.0,2,failure,0
21,unemployed,single,high school,no,yes,no,push,aug,tue,2,,0,nonexistent,0
57,education,married,undergraduate,no,no,no,app,aug,tue,1,,0,nonexistent,0
42,education,divorced,unknown,no,yes,no,app,aug,wed,2,,0,nonexistent,0
66,retired,married,unknown,no,no,no,app,aug,wed,3,,0,nonexistent,0
62,education,married,undergraduate,no,yes,yes,app,aug,wed,2,,0,nonexistent,0
27,other,single,undergraduate,no,yes,no,app,aug,wed,2,,0,nonexistent,0
60,education,married,undergraduate,no,no,no,app,aug,wed,4,,0,nonexistent,0
31,services,single,undergraduate,no,yes,no,push,aug,wed,1,,0,nonexistent,0
27,other,single,undergraduate,no,yes,no,app,aug,wed,2,,0,nonexistent,1
36,other,divorced,undergraduate,no,no,yes,app,aug,wed,2,6.0,2,success,1
66,retired,unknown,other,no,yes,no,app,aug,wed,2,,0,nonexistent,0
42,education,divorced,unknown,no,yes,no,app,aug,wed,2,4.0,1,success,1
31,trade,single,undergraduate,no,no,no,app,aug,wed,2,,0,nonexistent,0
48,other,married,high school,no,no,no,app,aug,wed,2,,0,nonexistent,0
25,other,single,high school,no,yes,yes,app,aug,wed,1,,0,nonexistent,0
26,student,single,other,no,no,no,push,aug,wed,1,,0,nonexistent,0
26,student,single,other,no,yes,no,app,aug,wed,1,4.0,1,success,1
49,other,married,high school,no,yes,no,app,aug,wed,2,15.0,1,success,1
26,student,single,other,no,no,no,push,aug,wed,1,,0,nonexistent,1
49,other,married,high school,no,yes,no,app,aug,wed,2,,0,nonexistent,0
26,student,single,other,no,yes,no,app,aug,wed,1,,0,nonexistent,1
25,self-employed,single,undergraduate,no,no,no,app,aug,wed,2,,1,failure,0
34,trade,married,high school,no,yes,no,app,aug,wed,2,,1,failure,0
45,trade,single,other,no,yes,no,app,aug,wed,1,4.0,1,success,0
27,other,single,undergraduate,no,no,no,app,aug,wed,2,,0,nonexistent,1
45,trade,single,other,no,no,no,app,aug,wed,1,3.0,2,success,0
74,retired,married,undergraduate,no,yes,no,app,aug,wed,2,,1,failure,1
36,other,married,undergraduate,no,yes,no,app,aug,wed,1,,2,failure,0
42,education,divorced,unknown,no,no,no,app,aug,wed,2,15.0,2,failure,0
32,technology,married,graduate/professional,no,yes,no,app,aug,wed,1,,0,nonexistent,1
60,retired,married,undergraduate,no,no,no,app,aug,wed,1,,0,nonexistent,1
40,education,married,undergraduate,no,unknown,unknown,app,aug,wed,2,,1,failure,0
56,other,married,other,no,yes,no,app,aug,wed,1,4.0,1,success,1
66,retired,married,unknown,no,no,no,app,aug,wed,2,,1,failure,1
27,other,single,undergraduate,no,yes,no,app,aug,wed,4,,1,failure,1
37,trade,single,graduate/professional,no,yes,no,app,aug,wed,1,,0,nonexistent,0
59,technology,married,undergraduate,no,no,no,app,aug,wed,4,,0,nonexistent,0
32,technology,single,graduate/professional,no,no,no,app,aug,wed,2,,1,failure,1
29,services,married,high school,no,yes,no,app,aug,wed,2,4.0,1,success,0
48,business,divorced,high school,no,no,no,app,aug,wed,1,,0,nonexistent,1
38,other,married,undergraduate,no,no,no,app,aug,wed,1,4.0,1,success,0
20,student,single,other,no,yes,no,app,aug,wed,1,,1,failure,1
20,student,single,other,no,yes,no,app,aug,wed,1,,0,nonexistent,1
27,unemployed,single,high school,no,no,no,app,aug,wed,1,4.0,3,success,0
33,services,married,high school,no,yes,no,app,aug,wed,1,,0,nonexistent,1
36,other,single,undergraduate,no,yes,no,app,aug,wed,1,,2,failure,0
54,retail,married,undergraduate,no,no,no,app,aug,wed,3,,0,nonexistent,0
36,other,single,undergraduate,no,no,no,app,aug,wed,1,,0,nonexistent,0
66,retired,unknown,other,no,yes,no,app,aug,wed,3,,2,failure,1
36,other,divorced,undergraduate,no,yes,no,app,aug,wed,2,,0,nonexistent,0
66,technology,married,graduate/professional,no,yes,no,push,aug,wed,2,,0,nonexistent,0
35,trade,single,other,no,no,no,app,aug,wed,3,,1,failure,0
28,other,single,undergraduate,no,no,no,app,aug,wed,1,,0,nonexistent,0
28,other,single,undergraduate,no,no,no,app,aug,wed,1,,0,nonexistent,1
28,other,single,undergraduate,no,no,no,app,aug,wed,1,,0,nonexistent,0
44,other,married,undergraduate,no,yes,no,app,aug,wed,1,,0,nonexistent,0
56,other,married,other,no,no,no,app,aug,wed,2,4.0,1,success,1
32,other,married,high school,no,no,no,app,aug,wed,1,,0,nonexistent,0
29,trade,single,high school,no,yes,no,app,aug,wed,1,,0,nonexistent,0
41,services,married,high school,no,unknown,unknown,app,aug,wed,1,,0,nonexistent,0
33,other,single,undergraduate,no,unknown,unknown,app,aug,wed,1,,0,nonexistent,0
33,other,single,undergraduate,no,no,no,app,aug,wed,1,,0,nonexistent,0
45,other,married,undergraduate,no,no,no,app,aug,wed,1,4.0,2,success,0
44,other,married,undergraduate,no,no,no,app,aug,wed,2,4.0,1,success,0
28,student,single,high school,no,yes,no,app,aug,wed,1,,0,nonexistent,0
66,retired,married,other,unknown,yes,no,app,aug,wed,1,1.0,1,success,0
66,retired,married,other,unknown,no,no,app,aug,wed,1,,0,nonexistent,0
32,technology,married,graduate/professional,no,yes,no,app,aug,wed,1,3.0,1,success,0
